order_id,order_number,customer_id,order_date,order_timestamp,sales_channel,order_status,payment_method,payment_status,currency,billing_city,billing_state,shipping_city,shipping_state,shipping_postal_code,fulfillment_center,shipping_method,estimated_delivery_date,actual_delivery_date,item_count,total_quantity,subtotal_amount,discount_amount,tax_amount,shipping_charge,total_order_amount,coupon_code,is_gift,cancellation_reason,last_updated_timestamp
501803,ORD501803,101934,2026-03-22,2026-03-22 18:15:35,Mobile App,Delivered,Net Banking,Paid,INR,Secunderabad,Telangana,Secunderabad,Telangana,500003,FC-BLR-01,Standard,2026-03-27,2026-03-26,2,5,87696.84,0.00,0.00,0.00,87696.84,,Y,,2026-03-22 22:25:35
501273,ORD501273,101348,2026-03-22,2026-03-22 22:59:48,Mobile App,Delivered,Wallet,Paid,INR,Chennai,Tamil Nadu,Chennai,Tamil Nadu,600042,FC-CHE-01,Standard,2026-03-27,2026-03-26,3,5,91977.51,13796.63,11874.29,0.00,90055.17,FESTIVE15,N,,2026-03-23 05:58:48
501463,ORD501463,101352,2026-03-23,2026-03-23 04:44:28,Mobile App,Delivered,Cash on Delivery,Paid,INR,Vijayawada,Andhra Pradesh,Vijayawada,Andhra Pradesh,520010,FC-DEL-01,Standard,2026-03-28,2026-03-28,4,11,155022.45,0.00,1200.28,0.00,156222.73,,N,,2026-03-23 04:56:28
500694,ORD500694,100570,2026-03-23,2026-03-23 05:49:42,Website,Delivered,Net Banking,Paid,INR,Warangal,Telangana,Warangal,Telangana,506002,FC-MUM-01,Express,2026-03-26,2026-03-26,2,6,3012.60,0.00,36.22,0.00,3048.82,,Y,,2026-03-27 06:35:42
500471,ORD500471,101353,2026-03-23,2026-03-23 12:04:38,Marketplace,Delivered,UPI,Paid,INR,Secunderabad,Telangana,Secunderabad,Telangana,500003,FC-HYD-01,Standard,2026-03-28,2026-03-28,4,9,100827.10,20165.42,15563.20,0.00,96224.88,APP20,N,,2026-03-24 17:49:38
501638,ORD501638,101743,2026-03-23,2026-03-23 18:58:13,Marketplace,Shipped,Wallet,Paid,INR,Visakhapatnam,Andhra Pradesh,Visakhapatnam,Andhra Pradesh,530017,FC-CHE-01,Express,2026-03-26,,5,11,53327.28,0.00,6448.85,0.00,59776.13,,N,,2026-03-27 21:30:13
502156,ORD502156,100182,2026-03-23,2026-03-23 21:44:54,Store Assisted,Delivered,Credit Card,Paid,INR,Pune,Maharashtra,Pune,Maharashtra,411014,FC-DEL-01,Express,2026-03-26,2026-03-27,5,13,166982.14,0.00,38092.95,0.00,205075.09,,N,,2026-03-27 21:50:54
501386,ORD501386,100422,2026-03-24,2026-03-24 01:37:28,Store Assisted,Cancelled,UPI,Voided,INR,Delhi,Delhi,Delhi,Delhi,110017,FC-HYD-01,Standard,2026-03-29,,4,5,33162.95,0.00,1770.62,0.00,34933.57,,N,Customer Request,2026-03-25 07:18:28
500674,ORD500674,101293,2026-03-24,2026-03-24 02:37:50,Store Assisted,Delivered,Net Banking,Paid,INR,Pune,Maharashtra,Pune,Maharashtra,411014,FC-HYD-01,Express,2026-03-27,2026-03-27,2,4,61177.74,12235.55,13264.71,0.00,62206.90,APP20,N,,2026-04-01 10:27:50
500762,ORD500762,100796,2026-03-24,2026-03-24 13:49:42,Store Assisted,Delivered,Cash on Delivery,Paid,INR,Visakhapatnam,Andhra Pradesh,Bengaluru,Karnataka,560037,FC-DEL-01,Express,2026-03-27,2026-03-27,3,6,26555.07,0.00,190.50,0.00,26745.57,,Y,,2026-03-26 17:35:42
500029,ORD500029,100796,2026-03-24,2026-03-24 21:54:21,Website,Delivered,Net Banking,Paid,INR,Visakhapatnam,Andhra Pradesh,Mumbai,Maharashtra,400076,FC-DEL-01,Standard,2026-03-29,2026-03-30,1,3,3209.55,481.43,136.41,0.00,2864.53,FESTIVE15,N,,2026-03-26 01:06:21
500326,ORD500326,101702,2026-03-25,2026-03-25 00:40:06,Marketplace,Delivered,Cash on Delivery,Paid,INR,Delhi,Delhi,Delhi,Delhi,110017,FC-DEL-01,Standard,2026-03-30,2026-04-01,5,16,87978.66,0.00,8825.29,0.00,96803.95,,Y,,2026-03-31 04:36:06
500456,ORD500456,100222,2026-03-25,2026-03-25 05:03:21,Website,Shipped,Wallet,Paid,INR,Mumbai,Maharashtra,Pune,Maharashtra,411014,FC-BLR-01,Express,2026-03-28,,3,6,5628.48,1125.70,730.29,0.00,5233.07,APP20,Y,,2026-03-28 11:41:21
500722,ORD500722,101253,2026-03-25,2026-03-25 07:12:14,Mobile App,Delivered,Debit Card,Paid,INR,Secunderabad,Telangana,Secunderabad,Telangana,500003,FC-CHE-01,Standard,2026-03-30,2026-03-31,2,5,56435.30,11287.06,8126.68,0.00,53274.92,APP20,Y,,2026-03-26 14:55:14
500682,ORD500682,101597,2026-03-25,2026-03-25 22:17:18,Marketplace,Cancelled,Cash on Delivery,Failed,INR,Warangal,Telangana,Warangal,Telangana,506002,FC-DEL-01,Express,2026-03-28,,2,6,35529.86,0.00,8976.42,0.00,44506.28,,N,Inventory Unavailable,2026-03-30 00:01:18
500840,ORD500840,101218,2026-03-26,2026-03-26 01:28:09,Website,Delivered,Cash on Delivery,Paid,INR,Mumbai,Maharashtra,Mumbai,Maharashtra,400076,FC-DEL-01,Standard,2026-03-31,2026-03-30,2,4,85510.14,4275.51,6987.23,0.00,88221.86,SAVE5,N,,2026-04-03 01:51:09
500714,ORD500714,100030,2026-03-27,2026-03-27 02:31:30,Website,Cancelled,Debit Card,Failed,INR,Chennai,Tamil Nadu,Chennai,Tamil Nadu,600042,FC-BLR-01,Standard,2026-04-01,,1,3,43870.53,8774.11,0.00,0.00,35096.42,APP20,N,Customer Request,2026-03-27 09:51:30
500357,ORD500357,100772,2026-03-27,2026-03-27 06:17:47,Mobile App,Delivered,Net Banking,Paid,INR,Vijayawada,Andhra Pradesh,Vijayawada,Andhra Pradesh,520010,FC-BLR-01,Express,2026-03-30,2026-03-30,4,12,244502.28,36675.34,24093.33,0.00,231920.27,FESTIVE15,N,,2026-03-30 11:29:47
501633,ORD501633,101205,2026-03-27,2026-03-27 08:37:08,Website,Delivered,Wallet,Paid,INR,Mumbai,Maharashtra,Mumbai,Maharashtra,400076,FC-MUM-01,Standard,2026-04-01,2026-04-01,1,1,5631.99,281.60,1498.11,0.00,6848.50,SAVE5,Y,,2026-04-01 15:32:08
502011,ORD502011,100906,2026-03-27,2026-03-27 09:11:17,Mobile App,Delivered,Wallet,Paid,INR,Warangal,Telangana,Warangal,Telangana,506002,FC-HYD-01,Standard,2026-04-01,2026-04-02,1,4,5303.64,0.00,265.18,0.00,5568.82,,N,,2026-04-04 16:36:17
501242,ORD501242,101337,2026-03-27,2026-03-27 13:06:57,Website,Delivered,Debit Card,Paid,INR,Chennai,Tamil Nadu,Chennai,Tamil Nadu,600042,FC-DEL-01,Standard,2026-04-01,2026-04-02,4,14,113843.82,17076.57,4591.83,0.00,101359.08,FESTIVE15,N,,2026-03-27 17:39:57
501362,ORD501362,102285,2026-03-27,2026-03-27 16:40:54,Marketplace,Delivered,Net Banking,Paid,INR,Hyderabad,Telangana,Hyderabad,Telangana,500081,FC-BLR-01,Express,2026-03-30,2026-03-30,5,14,22058.93,0.00,2338.30,0.00,24397.23,,N,,2026-04-02 22:55:54
500158,ORD500158,101533,2026-03-27,2026-03-27 20:19:44,Mobile App,Delivered,Net Banking,Paid,INR,Delhi,Delhi,Delhi,Delhi,110017,FC-DEL-01,Express,2026-03-30,2026-03-30,1,4,2909.88,290.99,0.00,0.00,2618.89,WELCOME10,N,,2026-03-28 22:31:44
501580,ORD501580,100385,2026-03-27,2026-03-27 21:09:07,Store Assisted,Shipped,Wallet,Paid,INR,Vijayawada,Andhra Pradesh,Vijayawada,Andhra Pradesh,520010,FC-CHE-01,Standard,2026-04-01,,3,7,14177.59,2126.64,1869.23,0.00,13920.18,FESTIVE15,N,,2026-04-02 21:41:07
501787,ORD501787,101519,2026-03-27,2026-03-27 22:04:02,Store Assisted,Shipped,Wallet,Paid,INR,Vijayawada,Andhra Pradesh,Vijayawada,Andhra Pradesh,520010,FC-BLR-01,Standard,2026-04-01,,5,12,79766.31,15953.26,7682.40,0.00,71495.45,APP20,N,,2026-04-05 03:23:02
500329,ORD500329,101520,2026-03-27,2026-03-27 23:40:00,Mobile App,Delivered,Credit Card,Paid,INR,Vijayawada,Andhra Pradesh,Secunderabad,Telangana,500003,FC-HYD-01,Standard,2026-04-01,2026-04-01,2,6,173554.92,8677.75,19852.56,0.00,184729.73,SAVE5,N,,2026-03-30 05:09:00
501032,ORD501032,100956,2026-03-28,2026-03-28 04:20:39,Mobile App,Delivered,Credit Card,Paid,INR,Bengaluru,Karnataka,Bengaluru,Karnataka,560037,FC-BLR-01,Same Day,2026-03-28,2026-03-27,2,4,5139.72,513.97,97.58,0.00,4723.33,LOYALTY10,N,,2026-03-29 08:30:39
500459,ORD500459,101442,2026-03-28,2026-03-28 18:32:22,Store Assisted,Delivered,Debit Card,Paid,INR,Hyderabad,Telangana,Bengaluru,Karnataka,560037,FC-BLR-01,Standard,2026-04-02,2026-04-02,4,10,194730.62,19473.06,20027.61,0.00,195285.17,WELCOME10,N,,2026-04-01 23:52:22
502063,ORD502063,101463,2026-03-28,2026-03-28 20:06:29,Mobile App,Delivered,Debit Card,Paid,INR,Warangal,Telangana,Warangal,Telangana,506002,FC-DEL-01,Standard,2026-04-02,2026-04-03,2,7,12004.93,0.00,1502.55,0.00,13507.48,,Y,,2026-03-28 20:46:29
501565,ORD501565,100285,2026-03-28,2026-03-28 23:05:54,Mobile App,Delivered,Debit Card,Paid,INR,Secunderabad,Telangana,Secunderabad,Telangana,500003,FC-HYD-01,Express,2026-03-31,2026-04-01,2,5,64047.87,9607.18,9799.32,0.00,64240.01,FESTIVE15,Y,,2026-03-30 04:23:54
502076,ORD502076,100879,2026-03-28,2026-03-28 23:24:37,Mobile App,Cancelled,Cash on Delivery,Failed,INR,Warangal,Telangana,Warangal,Telangana,506002,FC-HYD-01,Standard,2026-04-02,,3,6,75840.40,11376.06,9479.34,0.00,73943.68,FESTIVE15,Y,Customer Request,2026-03-31 07:44:37
502280,ORD502280,101951,2026-03-29,2026-03-29 05:14:33,Marketplace,Delivered,UPI,Paid,INR,Hyderabad,Telangana,Hyderabad,Telangana,500081,FC-CHE-01,Standard,2026-04-03,2026-04-04,1,1,1276.96,191.54,303.92,60.00,1449.34,FESTIVE15,Y,,2026-04-04 05:36:33
500391,ORD500391,100796,2026-03-29,2026-03-29 06:23:11,Store Assisted,Delivered,Wallet,Paid,INR,Visakhapatnam,Andhra Pradesh,Visakhapatnam,Andhra Pradesh,530017,FC-DEL-01,Standard,2026-04-03,2026-04-04,5,14,282122.13,0.00,35100.11,0.00,317222.24,,N,,2026-04-04 06:26:11
500083,ORD500083,100896,2026-03-29,2026-03-29 07:01:49,Mobile App,Delivered,Net Banking,Paid,INR,Hyderabad,Telangana,Pune,Maharashtra,411014,FC-DEL-01,Standard,2026-04-03,2026-04-03,4,8,108456.05,16268.41,7472.89,0.00,99660.53,FESTIVE15,N,,2026-04-04 13:26:49
500975,ORD500975,100536,2026-03-29,2026-03-29 14:06:52,Store Assisted,Returned,Debit Card,Refunded,INR,Secunderabad,Telangana,Secunderabad,Telangana,500003,FC-BLR-01,Same Day,2026-03-29,2026-03-30,5,11,120878.58,18131.79,8096.43,0.00,110843.22,FESTIVE15,N,,2026-03-31 18:47:52
501916,ORD501916,101602,2026-03-29,2026-03-29 21:01:48,Marketplace,Delivered,Debit Card,Paid,INR,Secunderabad,Telangana,Hyderabad,Telangana,500081,FC-MUM-01,Same Day,2026-03-29,2026-03-30,4,10,60291.34,12058.27,8462.90,0.00,56695.97,APP20,N,,2026-04-06 22:19:48
502015,ORD502015,100476,2026-03-30,2026-03-30 06:50:57,Mobile App,Delivered,Net Banking,Paid,INR,Visakhapatnam,Andhra Pradesh,Visakhapatnam,Andhra Pradesh,530017,FC-BLR-01,Standard,2026-04-04,2026-04-03,4,11,73105.98,10965.90,8994.77,0.00,71134.85,FESTIVE15,N,,2026-04-06 15:31:57
500497,ORD500497,100004,2026-03-30,2026-03-30 18:34:06,Website,Delivered,Cash on Delivery,Paid,INR,Chennai,Tamil Nadu,Chennai,Tamil Nadu,600042,FC-CHE-01,Standard,2026-04-04,2026-04-06,4,12,242147.34,36322.10,22074.61,0.00,227899.85,FESTIVE15,N,,2026-04-06 21:02:06
500640,ORD500640,102086,2026-03-31,2026-03-31 10:51:14,Marketplace,Delivered,Credit Card,Paid,INR,Visakhapatnam,Andhra Pradesh,Visakhapatnam,Andhra Pradesh,530017,FC-BLR-01,Standard,2026-04-05,2026-04-05,5,12,97865.20,4893.26,24809.65,0.00,117781.59,SAVE5,Y,,2026-04-08 11:59:14
500257,ORD500257,101430,2026-03-31,2026-03-31 13:52:28,Store Assisted,Delivered,UPI,Paid,INR,Pune,Maharashtra,Pune,Maharashtra,411014,FC-BLR-01,Same Day,2026-03-31,2026-04-01,3,8,146986.95,7349.35,10575.54,0.00,150213.14,SAVE5,Y,,2026-04-06 14:24:28
500474,ORD500474,100114,2026-03-31,2026-03-31 22:06:00,Website,Delivered,Wallet,Paid,INR,Bengaluru,Karnataka,Bengaluru,Karnataka,560037,FC-HYD-01,Standard,2026-04-05,2026-04-05,1,2,88981.88,8898.19,14415.06,0.00,94498.75,LOYALTY10,Y,,2026-04-09 05:13:00
501519,ORD501519,101957,2026-04-01,2026-04-01 03:47:59,Mobile App,Delivered,Cash on Delivery,Paid,INR,Visakhapatnam,Andhra Pradesh,Visakhapatnam,Andhra Pradesh,530017,FC-CHE-01,Express,2026-04-04,2026-04-04,2,5,87808.64,4390.43,15015.28,0.00,98433.49,SAVE5,N,,2026-04-04 08:46:59
501689,ORD501689,100343,2026-04-01,2026-04-01 04:35:05,Mobile App,Delivered,UPI,Paid,INR,Delhi,Delhi,Delhi,Delhi,110017,FC-MUM-01,Standard,2026-04-06,2026-04-07,3,9,234172.18,0.00,21050.16,0.00,255222.34,,N,,2026-04-04 09:15:05
501123,ORD501123,101381,2026-04-01,2026-04-01 16:34:24,Marketplace,Shipped,UPI,Paid,INR,Mumbai,Maharashtra,Mumbai,Maharashtra,400076,FC-MUM-01,Same Day,2026-04-01,,4,10,66727.86,6672.79,6930.07,0.00,66985.14,LOYALTY10,N,,2026-04-05 19:55:24
500415,ORD500415,100957,2026-04-02,2026-04-02 03:38:42,Website,Shipped,Credit Card,Paid,INR,Mumbai,Maharashtra,Mumbai,Maharashtra,400076,FC-DEL-01,Standard,2026-04-07,,4,10,42949.29,4294.93,3040.46,0.00,41694.82,LOYALTY10,N,,2026-04-08 04:48:42
502003,ORD502003,102078,2026-04-02,2026-04-02 05:17:07,Mobile App,Delivered,Debit Card,Paid,INR,Pune,Maharashtra,Pune,Maharashtra,411014,FC-DEL-01,Standard,2026-04-07,2026-04-08,4,12,29686.44,0.00,3224.76,0.00,32911.20,,Y,,2026-04-04 08:32:07
501919,ORD501919,101285,2026-04-02,2026-04-02 08:34:25,Marketplace,Cancelled,UPI,Voided,INR,Secunderabad,Telangana,Secunderabad,Telangana,500003,FC-MUM-01,Standard,2026-04-07,,2,5,23805.81,0.00,4285.05,0.00,28090.86,,N,Duplicate Order,2026-04-05 14:15:25
500355,ORD500355,100471,2026-04-02,2026-04-02 15:28:51,Website,Delivered,UPI,Paid,INR,Mumbai,Maharashtra,Mumbai,Maharashtra,400076,FC-HYD-01,Standard,2026-04-07,2026-04-07,5,14,123742.98,0.00,19665.59,0.00,143408.57,,N,,2026-04-06 20:16:51
500048,ORD500048,101935,2026-04-02,2026-04-02 16:45:40,Store Assisted,Delivered,Wallet,Paid,INR,Hyderabad,Telangana,Mumbai,Maharashtra,400076,FC-MUM-01,Express,2026-04-05,2026-04-05,3,9,56432.37,2821.62,9445.70,0.00,63056.45,SAVE5,N,,2026-04-03 01:44:40
500819,ORD500819,100639,2026-04-02,2026-04-02 18:59:56,Mobile App,Delivered,Cash on Delivery,Paid,INR,Delhi,Delhi,Delhi,Delhi,110017,FC-BLR-01,Express,2026-04-05,2026-04-05,5,15,195444.43,19544.44,25438.62,0.00,201338.61,LOYALTY10,Y,,2026-04-04 21:25:56
502148,ORD502148,102014,2026-04-02,2026-04-02 23:43:55,Store Assisted,Delivered,Net Banking,Pending,INR,Warangal,Telangana,Warangal,Telangana,506002,FC-CHE-01,Standard,2026-04-07,2026-04-07,3,5,7142.01,1428.40,810.10,0.00,6523.71,APP20,N,,2026-04-03 03:45:55
501584,ORD501584,102004,2026-04-03,2026-04-03 08:01:49,Website,Delivered,Debit Card,Paid,INR,Warangal,Telangana,Chennai,Tamil Nadu,600042,FC-BLR-01,Express,2026-04-06,2026-04-08,1,3,40840.59,0.00,2042.03,0.00,42882.62,,N,,2026-04-06 14:19:49
501537,ORD501537,100499,2026-04-03,2026-04-03 09:16:46,Marketplace,Delivered,Net Banking,Paid,INR,Warangal,Telangana,Mumbai,Maharashtra,400076,FC-CHE-01,Standard,2026-04-08,2026-04-09,1,2,23863.70,2386.37,3865.92,0.00,25343.25,WELCOME10,Y,,2026-04-03 14:09:46
502221,ORD502221,100414,2026-04-03,2026-04-03 22:59:55,Marketplace,Delivered,Debit Card,Paid,INR,Mumbai,Maharashtra,Mumbai,Maharashtra,400076,FC-HYD-01,Standard,2026-04-08,2026-04-07,1,2,3970.34,0.00,0.00,0.00,3970.34,,N,,2026-04-09 04:39:55
500046,ORD500046,100134,2026-04-05,2026-04-05 01:32:58,Mobile App,Delivered,Net Banking,Paid,INR,Pune,Maharashtra,Pune,Maharashtra,411014,FC-HYD-01,Standard,2026-04-10,2026-04-10,1,4,94308.64,18861.73,0.00,0.00,75446.91,APP20,N,,2026-04-10 05:43:58
501853,ORD501853,100290,2026-04-05,2026-04-05 04:22:39,Marketplace,Cancelled,UPI,Refunded,INR,Delhi,Delhi,Delhi,Delhi,110017,FC-DEL-01,Express,2026-04-08,,3,6,23791.19,0.00,5066.50,0.00,28857.69,,N,Customer Request,2026-04-06 04:37:39
500040,ORD500040,100546,2026-04-05,2026-04-05 17:19:21,Store Assisted,Returned,Credit Card,Partially Refunded,INR,Secunderabad,Telangana,Secunderabad,Telangana,500003,FC-BLR-01,Express,2026-04-08,2026-04-08,4,7,24965.78,0.00,3129.47,0.00,28095.25,,Y,,2026-04-06 20:46:21
501531,ORD501531,100953,2026-04-05,2026-04-05 18:41:25,Marketplace,Delivered,Debit Card,Paid,INR,Chennai,Tamil Nadu,Chennai,Tamil Nadu,600042,FC-HYD-01,Express,2026-04-08,2026-04-09,2,6,61723.89,12344.78,13826.15,0.00,63205.26,APP20,N,,2026-04-07 00:33:25
501849,ORD501849,101953,2026-04-05,2026-04-05 22:27:01,Mobile App,Delivered,Credit Card,Paid,INR,Vijayawada,Andhra Pradesh,Vijayawada,Andhra Pradesh,520010,FC-BLR-01,Standard,2026-04-10,2026-04-09,4,14,41796.56,4179.66,8376.54,0.00,45993.44,LOYALTY10,N,,2026-04-10 05:12:01
500281,ORD500281,101833,2026-04-05,2026-04-05 23:05:28,Store Assisted,Delivered,Wallet,Paid,INR,Hyderabad,Telangana,Hyderabad,Telangana,500081,FC-CHE-01,Standard,2026-04-10,2026-04-09,4,11,17141.78,2571.27,2145.99,0.00,16716.50,FESTIVE15,N,,2026-04-10 04:20:28
500949,ORD500949,101856,2026-04-05,2026-04-05 23:46:56,Mobile App,Delivered,UPI,Paid,INR,Mumbai,Maharashtra,Warangal,Telangana,506002,FC-DEL-01,Standard,2026-04-10,2026-04-11,2,7,5898.99,589.90,172.66,0.00,5481.75,WELCOME10,Y,,2026-04-12 07:56:56
502176,ORD502176,101325,2026-04-06,2026-04-06 01:33:05,Store Assisted,Delivered,Wallet,Paid,INR,Chennai,Tamil Nadu,Chennai,Tamil Nadu,600042,FC-DEL-01,Standard,2026-04-11,2026-04-12,4,8,108652.57,0.00,12188.85,0.00,120841.42,,N,,2026-04-14 06:29:05
501880,ORD501880,100054,2026-04-06,2026-04-06 04:11:13,Mobile App,Delivered,Cash on Delivery,Paid,INR,Hyderabad,Telangana,Hyderabad,Telangana,500081,FC-BLR-01,Standard,2026-04-11,2026-04-11,4,9,120760.54,0.00,23094.21,0.00,143854.75,,N,,2026-04-13 11:04:13
502136,ORD502136,101318,2026-04-06,2026-04-06 05:18:29,Marketplace,Delivered,UPI,Paid,INR,Delhi,Delhi,Delhi,Delhi,110017,FC-BLR-01,Standard,2026-04-11,2026-04-12,3,5,64552.15,0.00,13601.46,0.00,78153.61,,Y,,2026-04-12 08:40:29
501526,ORD501526,101305,2026-04-06,2026-04-06 13:02:42,Website,Delivered,Debit Card,Paid,INR,Secunderabad,Telangana,Secunderabad,Telangana,500003,FC-HYD-01,Express,2026-04-09,2026-04-09,4,10,194500.98,38900.20,8867.27,0.00,164468.05,APP20,Y,,2026-04-06 19:10:42
501658,ORD501658,101877,2026-04-06,2026-04-06 13:41:17,Mobile App,Delivered,Cash on Delivery,Pending,INR,Secunderabad,Telangana,Secunderabad,Telangana,500003,FC-DEL-01,Same Day,2026-04-06,2026-04-06,1,2,3007.20,0.00,0.00,0.00,3007.20,,N,,2026-04-07 16:24:17
501819,ORD501819,101757,2026-04-06,2026-04-06 16:22:02,Website,Cancelled,Debit Card,Voided,INR,Warangal,Telangana,Warangal,Telangana,506002,FC-HYD-01,Express,2026-04-09,,3,7,50240.58,5024.06,2929.37,0.00,48145.89,LOYALTY10,Y,Duplicate Order,2026-04-06 22:26:02
500252,ORD500252,101709,2026-04-06,2026-04-06 23:22:09,Store Assisted,Delivered,Cash on Delivery,Paid,INR,Secunderabad,Telangana,Visakhapatnam,Andhra Pradesh,530017,FC-BLR-01,Standard,2026-04-11,2026-04-13,2,5,93382.62,9338.26,15127.98,0.00,99172.34,WELCOME10,N,,2026-04-14 04:04:09
500736,ORD500736,102124,2026-04-07,2026-04-07 03:17:40,Store Assisted,Delivered,Credit Card,Paid,INR,Visakhapatnam,Andhra Pradesh,Visakhapatnam,Andhra Pradesh,530017,FC-CHE-01,Express,2026-04-10,2026-04-09,3,3,3582.96,0.00,468.51,0.00,4051.47,,Y,,2026-04-12 06:23:40
500784,ORD500784,100390,2026-04-07,2026-04-07 21:29:05,Store Assisted,Delivered,Wallet,Paid,INR,Pune,Maharashtra,Pune,Maharashtra,411014,FC-DEL-01,Standard,2026-04-12,2026-04-11,1,4,63687.88,0.00,17832.61,0.00,81520.49,,N,,2026-04-10 00:03:05
500315,ORD500315,100860,2026-04-08,2026-04-08 01:27:40,Website,Delivered,Net Banking,Paid,INR,Mumbai,Maharashtra,Mumbai,Maharashtra,400076,FC-CHE-01,Standard,2026-04-13,2026-04-13,3,8,5651.57,565.16,548.27,0.00,5634.68,LOYALTY10,Y,,2026-04-16 05:07:40
500930,ORD500930,100756,2026-04-08,2026-04-08 06:21:15,Store Assisted,Delivered,Credit Card,Paid,INR,Mumbai,Maharashtra,Mumbai,Maharashtra,400076,FC-MUM-01,Express,2026-04-11,2026-04-13,4,11,114926.54,0.00,4476.45,0.00,119402.99,,N,,2026-04-13 11:40:15
501426,ORD501426,100429,2026-04-08,2026-04-08 06:43:45,Website,Delivered,Debit Card,Paid,INR,Pune,Maharashtra,Pune,Maharashtra,411014,FC-DEL-01,Express,2026-04-11,2026-04-11,5,13,23224.62,2322.46,3885.34,0.00,24787.50,LOYALTY10,Y,,2026-04-11 10:40:45
502111,ORD502111,100747,2026-04-08,2026-04-08 15:59:27,Mobile App,Delivered,Net Banking,Paid,INR,Visakhapatnam,Andhra Pradesh,Visakhapatnam,Andhra Pradesh,530017,FC-HYD-01,Standard,2026-04-13,2026-04-12,5,12,47869.97,0.00,1826.74,0.00,49696.71,,N,,2026-04-11 22:30:27
501198,ORD501198,100380,2026-04-09,2026-04-09 10:32:57,Mobile App,Delivered,UPI,Paid,INR,Vijayawada,Andhra Pradesh,Vijayawada,Andhra Pradesh,520010,FC-CHE-01,Standard,2026-04-14,2026-04-15,1,3,1702.95,170.29,0.00,0.00,1532.66,WELCOME10,N,,2026-04-11 19:18:57
500481,ORD500481,101328,2026-04-09,2026-04-09 14:36:10,Marketplace,Delivered,Debit Card,Paid,INR,Secunderabad,Telangana,Secunderabad,Telangana,500003,FC-HYD-01,Express,2026-04-12,2026-04-14,5,12,15730.69,0.00,2081.31,0.00,17812.00,,N,,2026-04-10 17:31:10
501728,ORD501728,100561,2026-04-09,2026-04-09 18:47:29,Marketplace,Delivered,Cash on Delivery,Paid,INR,Hyderabad,Telangana,Hyderabad,Telangana,500081,FC-CHE-01,Express,2026-04-12,2026-04-13,2,3,15390.98,1539.10,872.12,0.00,14724.00,LOYALTY10,Y,,2026-04-14 22:00:29
501515,ORD501515,102094,2026-04-09,2026-04-09 23:16:26,Store Assisted,Delivered,Cash on Delivery,Paid,INR,Pune,Maharashtra,Pune,Maharashtra,411014,FC-HYD-01,Standard,2026-04-14,2026-04-14,2,6,9110.19,1366.53,1133.31,0.00,8876.97,FESTIVE15,Y,,2026-04-12 00:14:26
501755,ORD501755,101899,2026-04-10,2026-04-10 00:34:53,Marketplace,Delivered,UPI,Pending,INR,Pune,Maharashtra,Pune,Maharashtra,411014,FC-DEL-01,Same Day,2026-04-10,2026-04-11,5,9,114261.41,11426.14,4313.88,0.00,107149.15,WELCOME10,N,,2026-04-10 09:10:53
500167,ORD500167,102036,2026-04-10,2026-04-10 01:38:58,Store Assisted,Returned,UPI,Refunded,INR,Pune,Maharashtra,Secunderabad,Telangana,500003,FC-BLR-01,Standard,2026-04-15,2026-04-14,1,4,87151.36,17430.27,12549.80,0.00,82270.89,APP20,Y,,2026-04-14 02:20:58
501769,ORD501769,100813,2026-04-10,2026-04-10 03:48:55,Mobile App,Delivered,Debit Card,Paid,INR,Delhi,Delhi,Delhi,Delhi,110017,FC-CHE-01,Standard,2026-04-15,2026-04-15,4,10,10509.09,1050.91,76.18,0.00,9534.36,WELCOME10,N,,2026-04-17 10:38:55
501338,ORD501338,101239,2026-04-10,2026-04-10 13:23:03,Website,Delivered,Credit Card,Paid,INR,Bengaluru,Karnataka,Bengaluru,Karnataka,560037,FC-CHE-01,Standard,2026-04-15,2026-04-15,3,9,11335.47,1133.55,597.66,0.00,10799.58,LOYALTY10,Y,,2026-04-18 19:19:03
500817,ORD500817,102185,2026-04-10,2026-04-10 19:42:40,Website,Cancelled,Net Banking,Refunded,INR,Warangal,Telangana,Warangal,Telangana,506002,FC-CHE-01,Standard,2026-04-15,,4,9,22670.39,0.00,5722.76,0.00,28393.15,,N,Duplicate Order,2026-04-16 00:51:40
500741,ORD500741,100773,2026-04-11,2026-04-11 09:05:04,Store Assisted,Delivered,Net Banking,Paid,INR,Chennai,Tamil Nadu,Chennai,Tamil Nadu,600042,FC-MUM-01,Standard,2026-04-16,2026-04-17,4,9,13770.60,1377.06,2494.47,0.00,14888.01,WELCOME10,N,,2026-04-17 11:21:04
501723,ORD501723,101911,2026-04-11,2026-04-11 09:12:36,Marketplace,Delivered,Debit Card,Paid,INR,Visakhapatnam,Andhra Pradesh,Visakhapatnam,Andhra Pradesh,530017,FC-MUM-01,Standard,2026-04-16,2026-04-15,3,11,16837.64,0.00,2617.70,0.00,19455.34,,Y,,2026-04-19 13:36:36
501543,ORD501543,101180,2026-04-11,2026-04-11 14:06:56,Marketplace,Delivered,Credit Card,Paid,INR,Pune,Maharashtra,Pune,Maharashtra,411014,FC-MUM-01,Standard,2026-04-16,2026-04-18,3,9,64558.07,0.00,3797.58,0.00,68355.65,,N,,2026-04-14 18:27:56
